temperature,humidity,pressure,cloudcover
-1.5965943655726158,-0.7242468818875084,-0.7911964301873613,1.3975013298062116
-1.3986429853910491,-0.9409413727223457,-1.0172525530980359,1.3975013298062116
-1.497711636445961,-0.6121525369211227,-1.0172525530980359,1.2268051924068248
-1.497711636445961,-0.2611362396691188,-0.7911964301873613,1.2405404675412839
-1.5965943655726158,-0.2611362396691188,-0.7911964301873613,1.3207588509621628
-1.5965943655726158,-0.2611362396691188,-0.7911964301873613,1.3076406628291526
-1.6952794148041654,-0.015044742359108701,-0.5651403072766866,1.2944243143178957
-1.6952794148041654,-0.07746312103051242,-0.7911964301873613,1.1274578429089697
-1.497711636445961,-0.6685096768435196,-0.5651403072766866,1.0979723761487359
-1.1999884696678482,-0.9935371673241657,-1.0172525530980359,1.3975013298062116
-1.3986429853910491,-0.6685096768435196,-1.0172525530980359,1.3975013298062116
-1.497711636445961,-0.4975890194791527,-0.9042244916426986,1.3975013298062116
-1.5965943655726158,-0.07746312103051242,-0.9042244916426986,1.3722842930432477
-1.497711636445961,-0.2611362396691188,-0.9042244916426986,1.3722842930432477
-1.497711636445961,-0.20051114019506308,-1.0172525530980359,1.1420095666681243
-1.497711636445961,-0.015044742359108701,-0.9042244916426986,1.3975013298062116
-1.2993988309150688,-0.43938779961359725,-0.7911964301873613,1.1849317941596427
-1.1004202492192094,-0.6121525369211227,-0.9042244916426986,1.0830331404914517
-1.1999884696678482,-0.3211589716363023,-0.7911964301873613,0.3745087544555903
-1.3986429853910491,-0.13928600392741558,-0.5651403072766866,0.5113043592573785
-1.497711636445961,-0.015044742359108701,-0.22605612291067465,0.6559113084105709
-1.497711636445961,0.04796691935602805,-0.22605612291067465,0.8753466553772714
-1.497711636445961,-0.07746312103051242,-0.11302806145533732,0.22246964752218457
-1.5965943655726158,0.11156968837328927,-0.11302806145533732,-0.18718118180426416
-1.2993988309150688,-0.6121525369211227,-0.11302806145533732,0.19533672262147372
-1.1004202492192094,-1.045495919968087,-0.11302806145533732,0.019107915900115093
-1.2993988309150688,-0.5551781166384631,-0.22605612291067465,0.5956832000967484
-1.497711636445961,0.11156968837328927,-0.22605612291067465,0.5328666911157586
-1.5965943655726158,0.11156968837328927,-0.5651403072766866,1.3975013298062116
-1.497711636445961,0.849624941972832,-0.7911964301873613,1.3975013298062116
-1.497711636445961,1.1351662630640151,-1.0172525530980359,1.3975013298062116
-1.497711636445961,1.0629357987667956,-1.1302806145533733,1.1127796793918883
-1.5965943655726158,-0.2611362396691188,-0.9042244916426986,0.3745087544555903
-1.497711636445961,-0.6121525369211227,-0.9042244916426986,0.30065142775011605
-1.6952794148041654,-0.2611362396691188,-0.5651403072766866,0.8233434703429193
-1.793753408696792,0.11156968837328927,-0.22605612291067465,-0.012869479890645139
-1.892000993297177,0.505482110274531,-0.11302806145533732,0.6361069890367036
-1.892000993297177,0.573164599425287,0.11302806145533732,1.1564374620846396
-1.892000993297177,0.505482110274531,0.22605612291067465,-0.04572073464467016
-1.892000993297177,0.7102524254385837,0.5651403072766866,-0.2651103937802816
-1.793753408696792,0.11156968837328927,0.6781683687320239,0.22246964752218457
-1.3986429853910491,-0.4975890194791527,0.5651403072766866,-1.2203245448454536
-1.497711636445961,-0.13928600392741558,0.5651403072766866,-1.2203245448454536
-1.6952794148041654,0.3718495576381758,0.9042244916426986,-1.7663258749706365
-1.892000993297177,0.573164599425287,1.0172525530980359,-1.7663258749706365
-1.990004358499833,0.6414220000732678,1.2433086760087106,-1.7663258749706365
-2.185190786314031,0.573164599425287,1.2433086760087106,-1.7663258749706365
-2.185190786314031,0.2405400238177213,1.4693647989193852,-1.7663258749706365
-1.990004358499833,-0.6685096768435196,1.4693647989193852,-1.2203245448454536
-1.497711636445961,-1.1474899582670108,1.3563367374640478,-0.5402740569768735
-1.6952794148041654,-0.6121525369211227,1.2433086760087106,-1.2203245448454536
-1.892000993297177,0.2405400238177213,1.3563367374640478,-1.2203245448454536
-1.990004358499833,0.1757614248533624,1.2433086760087106,-0.9271839021100634
-1.990004358499833,0.3718495576381758,1.3563367374640478,-0.9271839021100634
-2.0877425923969053,0.30590341415002653,1.2433086760087106,-1.352961931253264
-2.0877425923969053,0.3718495576381758,1.0172525530980359,-0.8496782287785318
-1.793753408696792,-0.7242468818875084,1.0172525530980359,0.5750451918337718
-1.2993988309150688,-1.2468981032408748,0.5651403072766866,0.050265814354501254
-1.3986429853910491,-0.8338506031467016,0.22605612291067465,-0.4401653064912043
-1.6952794148041654,0.1757614248533624,0.4521122458213493,0.24904897634448653
-1.6952794148041654,-0.015044742359108701,0.4521122458213493,1.3975013298062116
-1.5965943655726158,0.7102524254385837,0.6781683687320239,1.2405404675412839
-1.6952794148041654,0.505482110274531,0.4521122458213493,0.19533672262147372
-1.793753408696792,0.505482110274531,0.6781683687320239,0.35033459480617446
-1.5965943655726158,-0.43938779961359725,0.7911964301873613,0.0806533957266658
-1.2993988309150688,-0.8338506031467016,0.5651403072766866,-0.5402740569768735
-1.3986429853910491,-0.43938779961359725,0.4521122458213493,-0.012869479890645139
-1.5965943655726158,0.43837644805484105,0.7911964301873613,-0.7786947110601189
-1.6952794148041654,0.6414220000732678,0.9042244916426986,-0.012869479890645139
-1.6952794148041654,0.7796540166408222,1.0172525530980359,-0.5944277851615788
-1.6952794148041654,0.7796540166408222,1.0172525530980359,0.4894110061192068
-1.6952794148041654,0.7796540166408222,1.3563367374640478,0.5541098929891028
-1.497711636445961,0.04796691935602805,1.3563367374640478,0.5541098929891028
-1.1004202492192094,-0.3211589716363023,0.9042244916426986,-0.04572073464467016
-1.1999884696678482,-0.20051114019506308,0.7911964301873613,-0.1501564615204505
-1.5965943655726158,0.30590341415002653,0.7911964301873613,-1.2203245448454536
-1.6952794148041654,0.2405400238177213,0.7911964301873613,-1.352961931253264
-1.6952794148041654,0.505482110274531,0.9042244916426986,-1.7663258749706365
-1.5965943655726158,0.30590341415002653,0.9042244916426986,-1.2203245448454536
-1.793753408696792,0.573164599425287,1.0172525530980359,-1.1092846938691845
-1.1004202492192094,-0.015044742359108701,1.0172525530980359,-1.7663258749706365
-0.8008404143543151,0.11156968837328927,0.9042244916426986,-1.7663258749706365
-1.0007017070055324,-0.07746312103051242,0.7911964301873613,-0.6518432523986848
-1.2993988309150688,0.7102524254385837,0.9042244916426986,0.24904897634448653
-1.2993988309150688,0.505482110274531,0.7911964301873613,0.19533672262147372
-1.3986429853910491,1.0629357987667956,0.7911964301873613,0.5750451918337718
-1.2993988309150688,0.7796540166408222,0.6781683687320239,0.6947476630715016
-1.2993988309150688,0.6414220000732678,0.7911964301873613,0.19533672262147372
-0.8008404143543151,-0.7793614446913095,0.7911964301873613,0.27510134957424703
-0.29897009050064477,-0.43938779961359725,0.6781683687320239,0.8582027213917798
-0.6004525132476153,0.505482110274531,0.5651403072766866,0.11031531262262993
-0.9008396833517265,1.2079572869484871,0.9042244916426986,0.8408700345251706
-0.9008396833517265,1.2079572869484871,0.9042244916426986,0.7695458185568984
-1.0007017070055324,1.2079572869484871,1.0172525530980359,-0.306248416913021
-1.1004202492192094,1.1351662630640151,0.9042244916426986,-1.1092846938691845
-1.1999884696678482,1.3552143062606223,1.0172525530980359,0.9904578994757121
-1.0007017070055324,1.2813071879216862,1.0172525530980359,1.1420095666681243
-0.5000739650943715,0.9201633962013831,0.9042244916426986,0.8753466553772714
-0.6004525132476153,1.1351662630640151,0.5651403072766866,-0.1501564615204505
-0.9008396833517265,1.4296770044745923,0.6781683687320239,-0.7130426106446829
-1.0007017070055324,1.4296770044745923,0.5651403072766866,0.6947476630715016
-1.1004202492192094,1.4296770044745923,0.4521122458213493,1.1707440559529756
-1.0007017070055324,1.4296770044745923,0.22605612291067465,1.3975013298062116
-1.0007017070055324,1.4296770044745923,-0.11302806145533732,1.3975013298062116
-0.9008396833517265,1.5046936667803845,-0.5651403072766866,1.3975013298062116
-0.9008396833517265,1.2813071879216862,-1.2433086760087106,1.3975013298062116
-0.8008404143543151,1.4296770044745923,-1.9214770447407346,1.3975013298062116
-0.8008404143543151,1.5046936667803845,-2.1475331676514093,1.3975013298062116
-0.8008404143543151,1.4296770044745923,-2.3735892905620837,1.3975013298062116
-1.0007017070055324,1.1351662630640151,-2.1475331676514093,1.3975013298062116
-1.0007017070055324,1.0629357987667956,-1.5823928603747226,1.1849317941596427
-1.0007017070055324,1.3552143062606223,-1.2433086760087106,0.6754554860111371
-0.700709608926458,0.573164599425287,-1.0172525530980359,-0.22546286791254772
-0.19825278035808155,0.1757614248533624,-0.9042244916426986,-0.2651103937802816
-0.3995784399661533,0.43837644805484105,-0.9042244916426986,-1.1092846938691845
-0.9008396833517265,1.2079572869484871,-0.4521122458213493,-1.0128898246168814
-1.1004202492192094,1.1351662630640151,-0.4521122458213493,-1.0128898246168814
-1.1004202492192094,1.1351662630640151,-0.22605612291067465,-1.1092846938691845
-1.1999884696678482,1.2079572869484871,-0.4521122458213493,-0.4401653064912043
-1.1999884696678482,1.2079572869484871,-0.4521122458213493,0.3982630461368921
-0.6004525132476153,0.6414220000732678,-0.5651403072766866,-0.18718118180426416
-0.19825278035808155,-0.20051114019506308,-0.7911964301873613,-0.5402740569768735
-0.3995784399661533,0.3718495576381758,-0.9042244916426986,0.8753466553772714
-0.8008404143543151,1.0629357987667956,-0.7911964301873613,-1.0128898246168814
-1.0007017070055324,0.9201633962013831,-0.5651403072766866,-0.0795061698691918
-1.1999884696678482,0.849624941972832,-0.4521122458213493,-1.1092846938691845
-1.2993988309150688,0.573164599425287,-0.4521122458213493,-0.012869479890645139
-1.2993988309150688,0.43837644805484105,-0.11302806145533732,0.13929224240051086
-1.0007017070055324,-0.7793614446913095,-0.11302806145533732,-0.7786947110601189
-0.8008404143543151,-1.1975188992557815,-0.11302806145533732,0.19533672262147372
-0.9008396833517265,-0.7793614446913095,-0.22605612291067465,0.19533672262147372
-1.1999884696678482,-0.015044742359108701,0.11302806145533732,-0.4401653064912043
-1.1999884696678482,0.11156968837328927,0.22605612291067465,-1.2203245448454536
-1.3986429853910491,0.7796540166408222,0.5651403072766866,-1.7663258749706365
-1.3986429853910491,0.505482110274531,0.5651403072766866,-1.7663258749706365
-1.497711636445961,0.505482110274531,0.9042244916426986,-1.352961931253264
-1.1999884696678482,-0.43938779961359725,0.9042244916426986,-0.306248416913021
-0.9008396833517265,-0.9935371673241657,0.6781683687320239,0.35033459480617446
-1.0007017070055324,-0.6685096768435196,0.22605612291067465,0.30065142775011605
-1.1999884696678482,0.6414220000732678,0.5651403072766866,0.8233434703429193
-1.1999884696678482,0.573164599425287,0.11302806145533732,1.1420095666681243
-1.1999884696678482,0.573164599425287,-0.11302806145533732,0.6559113084105709
-1.1999884696678482,0.43837644805484105,-0.4521122458213493,1.3207588509621628
-1.1004202492192094,0.43837644805484105,-0.5651403072766866,1.0679590825927043
-1.1999884696678482,-0.015044742359108701,-0.5651403072766866,1.0218975195241418
-0.9008396833517265,-0.4975890194791527,-0.5651403072766866,0.5328666911157586
-0.9008396833517265,-0.43938779961359725,-0.22605612291067465,-0.1501564615204505
-1.1004202492192094,-0.43938779961359725,-0.11302806145533732,-0.2651103937802816
-1.1999884696678482,-0.38057696353803055,0.11302806145533732,-0.3935943268318231
-1.1999884696678482,0.04796691935602805,0.5651403072766866,-0.7130426106446829
-1.2993988309150688,0.1757614248533624,0.5651403072766866,-0.7786947110601189
-1.3986429853910491,0.7102524254385837,0.7911964301873613,-1.7663258749706365
-1.1004202492192094,-0.2611362396691188,1.0172525530980359,-1.7663258749706365
-0.9008396833517265,-0.9935371673241657,1.0172525530980359,-1.7663258749706365
-0.9008396833517265,-0.7793614446913095,0.7911964301873613,0.19533672262147372
-1.2993988309150688,0.7796540166408222,1.0172525530980359,-0.7130426106446829
-1.2993988309150688,0.7796540166408222,0.9042244916426986,0.019107915900115093
-1.2993988309150688,1.2813071879216862,0.9042244916426986,0.35033459480617446
-1.2993988309150688,1.2813071879216862,0.6781683687320239,0.16762135668620093
-1.1999884696678482,1.5046936667803845,0.5651403072766866,1.3975013298062116
-0.9008396833517265,1.2813071879216862,0.22605612291067465,1.3975013298062116
-0.9008396833517265,1.2079572869484871,-0.11302806145533732,1.3975013298062116
-0.700709608926458,1.5046936667803845,-0.5651403072766866,1.3975013298062116
-0.3995784399661533,1.3552143062606223,-0.9042244916426986,1.3975013298062116
-0.09743011351314552,1.5046936667803845,-1.4693647989193852,1.3975013298062116
-0.19825278035808155,1.2813071879216862,-2.0345051061960717,1.3975013298062116
0.003494540291901288,1.3552143062606223,-3.164785720749445,1.3975013298062116
-0.5000739650943715,0.7102524254385837,-2.9387295978387704,-0.306248416913021
-0.8008404143543151,0.505482110274531,-2.7126734749280956,0.5541098929891028
-0.8008404143543151,0.9201633962013831,-2.3735892905620837,1.2268051924068248
-1.0007017070055324,0.6414220000732678,-1.9214770447407346,-0.2651103937802816
-1.1999884696678482,0.573164599425287,-1.8084489832853972,-0.04572073464467016
-1.0007017070055324,0.3718495576381758,-1.2433086760087106,0.5956832000967484
-0.700709608926458,-0.38057696353803055,-1.4693647989193852,1.0527472107954878
-0.8008404143543151,0.2405400238177213,-1.1302806145533733,0.942130180653556
-1.1004202492192094,0.30590341415002653,-0.7911964301873613,0.9904578994757121
-1.3986429853910491,-0.07746312103051242,-0.4521122458213493,-0.9271839021100634
-1.3986429853910491,0.1757614248533624,-0.11302806145533732,-0.5402740569768735
-1.3986429853910491,-0.13928600392741558,0.11302806145533732,-0.8496782287785318
-1.497711636445961,-0.38057696353803055,0.4521122458213493,-1.0128898246168814
-1.1999884696678482,-1.1975188992557815,0.6781683687320239,-1.2203245448454536
-0.9008396833517265,-1.4378491258068338,0.5651403072766866,-0.22546286791254772
-0.8008404143543151,-1.3436937811386476,0.6781683687320239,-0.2651103937802816
-1.1999884696678482,-0.20051114019506308,0.7911964301873613,-0.012869479890645139
-1.3986429853910491,-0.38057696353803055,0.6781683687320239,-0.7130426106446829
-1.3986429853910491,-0.13928600392741558,0.7911964301873613,0.5113043592573785
-1.2993988309150688,-0.38057696353803055,0.5651403072766866,0.9584002004712097
-1.1999884696678482,-0.07746312103051242,0.22605612291067465,0.8753466553772714
-0.8008404143543151,-0.9935371673241657,-0.11302806145533732,0.6361069890367036
-0.6004525132476153,-0.7793614446913095,-0.4521122458213493,0.30065142775011605
-0.9008396833517265,-0.9935371673241657,-0.11302806145533732,-0.3490206927830167
-1.2993988309150688,-0.9935371673241657,0.4521122458213493,-0.7786947110601189
-1.793753408696792,-1.2468981032408748,1.0172525530980359,-1.7663258749706365
-1.892000993297177,-1.5293348623106835,1.3563367374640478,-1.2203245448454536
-1.990004358499833,-1.618120174855886,1.4693647989193852,-0.9271839021100634
-2.0877425923969053,-1.5740670617331094,1.8084489832853972,0.22246964752218457
-1.990004358499833,-1.8679389745370425,1.6954209218300598,0.9256940774776348
-1.6952794148041654,-2.0566154062130177,1.6954209218300598,1.3975013298062116
-1.6952794148041654,-2.16101186483284,1.3563367374640478,0.6361069890367036
-1.793753408696792,-1.828051135706949,1.4693647989193852,0.19533672262147372
-1.892000993297177,-1.618120174855886,1.4693647989193852,-0.1501564615204505
-1.892000993297177,-1.3436937811386476,1.4693647989193852,0.5750451918337718
-1.892000993297177,-1.3911032903268155,1.2433086760087106,0.7876870760213159
-1.990004358499833,-1.4839275832856103,1.2433086760087106,0.8923067491176552
-1.990004358499833,-1.7041725561277032,0.7911964301873613,1.0062531611575647
-2.0877425923969053,0.43837644805484105,0.7911964301873613,1.3975013298062116
-2.185190786314031,1.0629357987667956,0.4521122458213493,1.3975013298062116
-2.0877425923969053,0.7796540166408222,0.22605612291067465,1.267689875201261
-2.0877425923969053,0.1757614248533624,-0.11302806145533732,1.3975013298062116
-2.0877425923969053,-0.07746312103051242,0.11302806145533732,0.9090877152650574
-2.0877425923969053,-0.4975890194791527,0.22605612291067465,0.35033459480617446
-2.379089153601374,-0.20051114019506308,0.6781683687320239,0.4894110061192068
-1.990004358499833,-0.8338506031467016,0.7911964301873613,-1.0128898246168814
-1.497711636445961,-1.4378491258068338,0.6781683687320239,-1.2203245448454536
-1.497711636445961,-1.045495919968087,0.5651403072766866,-0.9271839021100634
-1.990004358499833,-0.015044742359108701,0.6781683687320239,-1.352961931253264
-1.990004358499833,0.43837644805484105,0.7911964301873613,-1.1092846938691845
-1.990004358499833,0.6414220000732678,0.9042244916426986,-0.9271839021100634
-1.990004358499833,0.7102524254385837,1.0172525530980359,-1.7663258749706365
-2.0877425923969053,0.9201633962013831,1.4693647989193852,-0.306248416913021
-1.6952794148041654,0.9201633962013831,1.4693647989193852,-1.0128898246168814
-1.2993988309150688,1.3552143062606223,1.3563367374640478,-0.4889658127571535
-1.3986429853910491,0.9201633962013831,1.0172525530980359,-1.2203245448454536
-1.990004358499833,0.9201633962013831,1.0172525530980359,-1.0128898246168814
-1.892000993297177,0.7796540166408222,1.0172525530980359,0.16762135668620093
-2.282318756757757,1.4296770044745923,1.0172525530980359,-0.1142930003563507
-2.0877425923969053,1.1351662630640151,1.0172525530980359,-0.04572073464467016
-1.793753408696792,1.2813071879216862,0.9042244916426986,0.5956832000967484
-1.3986429853910491,1.0629357987667956,0.7911964301873613,0.7326066201333526
-1.1999884696678482,1.4296770044745923,0.6781683687320239,0.7326066201333526
-1.2993988309150688,1.4296770044745923,0.22605612291067465,1.0979723761487359
-1.3986429853910491,1.5046936667803845,0.4521122458213493,1.267689875201261
-1.2993988309150688,1.4296770044745923,0.11302806145533732,1.3975013298062116
-1.497711636445961,1.5802626985951085,0.11302806145533732,1.34670770070105
-1.3986429853910491,1.5046936667803845,-0.11302806145533732,0.8582027213917798
-2.282318756757757,1.7330515954958043,0.22605612291067465,0.3745087544555903
-1.3986429853910491,1.3552143062606223,0.4521122458213493,0.24904897634448653
-1.1004202492192094,1.7330515954958043,0.22605612291067465,1.3975013298062116
-1.1999884696678482,1.6563825260459057,0.4521122458213493,0.3745087544555903
-1.1999884696678482,0.9912675998934362,0.6781683687320239,1.1420095666681243
-1.2993988309150688,0.9912675998934362,0.9042244916426986,0.8582027213917798
-1.3986429853910491,1.0629357987667956,1.2433086760087106,-1.7663258749706365
-1.5965943655726158,1.0629357987667956,1.2433086760087106,-0.8496782287785318
-1.892000993297177,1.0629357987667956,1.8084489832853972,-1.1092846938691845
-1.497711636445961,0.9912675998934362,1.8084489832853972,-0.5402740569768735
-1.1999884696678482,1.5046936667803845,1.6954209218300598,1.3975013298062116
-1.2993988309150688,1.0629357987667956,1.4693647989193852,-0.9271839021100634
-1.497711636445961,1.0629357987667956,1.8084489832853972,-0.1142930003563507
-1.5965943655726158,0.9201633962013831,1.4693647989193852,0.5328666911157586
-1.3986429853910491,0.9912675998934362,1.4693647989193852,0.5328666911157586
-1.3986429853910491,0.9201633962013831,1.2433086760087106,0.5541098929891028
-1.3986429853910491,0.849624941972832,1.2433086760087106,1.3975013298062116
-1.1999884696678482,0.6414220000732678,1.0172525530980359,1.2268051924068248
-1.1999884696678482,0.6414220000732678,0.9042244916426986,1.3975013298062116
-1.2993988309150688,1.2079572869484871,0.4521122458213493,1.2129601034535222
-1.3986429853910491,1.4296770044745923,-0.11302806145533732,1.3975013298062116
-1.3986429853910491,1.4296770044745923,-0.9042244916426986,1.3975013298062116
-1.3986429853910491,1.4296770044745923,-1.4693647989193852,1.3975013298062116
-1.3986429853910491,1.4296770044745923,-2.0345051061960717,1.3975013298062116
-1.497711636445961,1.4296770044745923,-1.9214770447407346,1.3975013298062116
-1.5965943655726158,1.4296770044745923,-2.0345051061960717,1.3975013298062116
-1.793753408696792,1.5046936667803845,-1.9214770447407346,1.3975013298062116
-1.793753408696792,1.2813071879216862,-1.4693647989193852,1.2541680191905846
-1.793753408696792,1.1351662630640151,-1.0172525530980359,0.42161474206835464
-1.892000993297177,1.2079572869484871,-0.7911964301873613,-0.3490206927830167
-2.379089153601374,1.2079572869484871,-0.4521122458213493,-1.2203245448454536
-2.379089153601374,1.2079572869484871,-0.11302806145533732,-1.0128898246168814
-2.379089153601374,1.1351662630640151,-0.11302806145533732,-1.0128898246168814
-2.0877425923969053,1.1351662630640151,0.11302806145533732,-0.18718118180426416
-1.5965943655726158,1.2079572869484871,-0.11302806145533732,0.5750451918337718
-1.6952794148041654,1.1351662630640151,-0.11302806145533732,0.8408700345251706
-1.892000993297177,1.0629357987667956,-0.11302806145533732,-0.6518432523986848
-1.990004358499833,1.1351662630640151,0.11302806145533732,-0.4889658127571535
-2.185190786314031,1.2813071879216862,0.22605612291067465,-0.8496782287785318
-2.185190786314031,1.2079572869484871,0.4521122458213493,0.22246964752218457
-2.282318756757757,1.1351662630640151,0.5651403072766866,-0.5402740569768735
-2.0877425923969053,1.1351662630640151,0.6781683687320239,-1.352961931253264
-1.5965943655726158,1.0629357987667956,0.4521122458213493,-1.7663258749706365
-1.6952794148041654,1.1351662630640151,0.4521122458213493,-1.7663258749706365
-1.892000993297177,0.9912675998934362,0.4521122458213493,-1.7663258749706365
-1.793753408696792,0.849624941972832,0.6781683687320239,0.19533672262147372
-2.282318756757757,1.2079572869484871,0.6781683687320239,-0.9271839021100634
-2.0877425923969053,0.849624941972832,0.6781683687320239,-0.9271839021100634
-2.0877425923969053,0.849624941972832,0.5651403072766866,0.5750451918337718
-1.6952794148041654,0.9201633962013831,0.4521122458213493,1.0527472107954878
-1.2993988309150688,1.5046936667803845,0.11302806145533732,1.0979723761487359
-1.3986429853910491,1.1351662630640151,-0.4521122458213493,1.2405404675412839
-1.497711636445961,1.5802626985951085,-0.5651403072766866,1.3975013298062116
-1.497711636445961,1.5802626985951085,-1.2433086760087106,1.3975013298062116
-1.497711636445961,1.5802626985951085,-1.9214770447407346,1.3975013298062116
-1.3986429853910491,1.5802626985951085,-2.7126734749280956,1.3975013298062116
-1.793753408696792,1.2813071879216862,-3.164785720749445,1.3975013298062116
-1.497711636445961,1.1351662630640151,-2.9387295978387704,1.2405404675412839
-1.5965943655726158,1.1351662630640151,-2.1475331676514093,1.3849369889514052
-1.5965943655726158,1.1351662630640151,-1.8084489832853972,0.7511877983792641
-1.5965943655726158,1.0629357987667956,-1.4693647989193852,0.5113043592573785
-1.5965943655726158,1.1351662630640151,-1.1302806145533733,0.6559113084105709
-1.2993988309150688,1.1351662630640151,-1.1302806145533733,0.24904897634448653
-1.3986429853910491,1.0629357987667956,-1.1302806145533733,-0.8496782287785318
-1.497711636445961,0.9201633962013831,-0.9042244916426986,-1.2203245448454536
-1.6952794148041654,1.1351662630640151,-0.7911964301873613,-0.7786947110601189
-1.793753408696792,1.0629357987667956,-0.5651403072766866,-1.2203245448454536
-1.793753408696792,1.1351662630640151,-0.4521122458213493,-1.1092846938691845
-1.892000993297177,1.1351662630640151,-0.4521122458213493,-1.1092846938691845
-1.6952794148041654,1.1351662630640151,-0.22605612291067465,-0.9271839021100634
-1.2993988309150688,1.6563825260459057,-0.5651403072766866,1.3975013298062116
-1.3986429853910491,1.2079572869484871,-0.7911964301873613,0.3745087544555903
-2.185190786314031,1.4296770044745923,-0.7911964301873613,0.19533672262147372
-1.6952794148041654,0.9912675998934362,-1.0172525530980359,-0.18718118180426416
-1.6952794148041654,1.2079572869484871,-1.0172525530980359,0.9904578994757121
-1.6952794148041654,1.2813071879216862,-1.2433086760087106,1.281108003464303
-1.793753408696792,1.2079572869484871,-1.4693647989193852,1.2129601034535222
-1.6952794148041654,1.2079572869484871,-1.4693647989193852,1.3975013298062116
-1.497711636445961,1.0629357987667956,-1.8084489832853972,1.34670770070105
-1.497711636445961,1.1351662630640151,-1.8084489832853972,0.5750451918337718
-1.6952794148041654,0.849624941972832,-1.5823928603747226,-0.3935943268318231
-1.793753408696792,0.9912675998934362,-1.5823928603747226,-0.5402740569768735
-1.990004358499833,1.0629357987667956,-1.5823928603747226,0.4894110061192068
-1.892000993297177,1.1351662630640151,-1.4693647989193852,0.5956832000967484
-1.793753408696792,1.0629357987667956,-1.4693647989193852,0.5956832000967484
-1.5965943655726158,1.1351662630640151,-1.2433086760087106,0.4445800127397314
-1.1999884696678482,1.2079572869484871,-1.2433086760087106,0.6361069890367036
-1.3986429853910491,1.1351662630640151,-1.1302806145533733,-1.2203245448454536
-1.5965943655726158,0.9201633962013831,-1.0172525530980359,-1.5215381834492392
-1.793753408696792,0.9201633962013831,-0.9042244916426986,-1.2203245448454536
-2.0877425923969053,1.1351662630640151,-0.7911964301873613,-0.4401653064912043
-2.282318756757757,1.1351662630640151,-0.5651403072766866,-1.352961931253264
-2.4754545333777593,1.2079572869484871,-0.5651403072766866,-1.1092846938691845
-1.5965943655726158,1.1351662630640151,-0.7911964301873613,-0.306248416913021
-1.2993988309150688,1.6563825260459057,-1.1302806145533733,1.3975013298062116
-1.2993988309150688,1.5046936667803845,-1.8084489832853972,1.3975013298062116
-1.2993988309150688,1.5802626985951085,-1.9214770447407346,1.3975013298062116
-1.2993988309150688,1.6563825260459057,-2.0345051061960717,1.3595417187734407
-1.5965943655726158,1.0629357987667956,-2.0345051061960717,-0.5944277851615788
-2.0877425923969053,0.9912675998934362,-2.0345051061960717,-0.5402740569768735
-1.892000993297177,0.9912675998934362,-2.0345051061960717,0.42161474206835464
-1.793753408696792,1.2079572869484871,-2.0345051061960717,0.8408700345251706
-1.2993988309150688,1.0629357987667956,-2.0345051061960717,0.8408700345251706
-1.3986429853910491,1.1351662630640151,-1.9214770447407346,0.5750451918337718
-1.6952794148041654,0.849624941972832,-1.5823928603747226,-0.3935943268318231
-1.793753408696792,1.0629357987667956,-1.4693647989193852,-0.1501564615204505
-1.892000993297177,1.1351662630640151,-1.4693647989193852,0.4445800127397314
